leads_id,session_source_code,industry_code,leads_registered,number_of_employee
2457,1,3,2022-06-27 11:01:00.000000 UTC,150
2477,5,3,2022-06-28 17:30:37.000000 UTC,150
2484,1,3,2022-06-29 12:15:07.000000 UTC,150
2494,2,3,2022-06-30 12:20:51.000000 UTC,150
2560,2,3,2022-07-14 12:04:56.000000 UTC,150
2619,5,3,2022-07-29 13:50:19.000000 UTC,150
2669,3,3,2022-08-05 09:21:51.000000 UTC,150
2700,1,3,2022-08-12 13:33:15.000000 UTC,150
2721,3,3,2022-08-24 10:29:45.000000 UTC,150
2766,2,3,2022-08-30 16:21:16.000000 UTC,150
2796,5,3,2022-09-01 14:11:09.000000 UTC,150
2804,3,3,2022-09-01 17:10:30.000000 UTC,150
2806,2,3,2022-09-02 09:02:10.000000 UTC,150
2809,5,3,2022-09-02 09:17:46.000000 UTC,150
2810,5,3,2022-09-02 09:49:30.000000 UTC,150
2816,5,3,2022-09-02 12:23:46.000000 UTC,150
2829,2,3,2022-09-05 09:07:11.000000 UTC,150
2841,2,3,2022-09-05 16:11:19.000000 UTC,150
2907,1,3,2022-09-13 17:18:54.000000 UTC,150
2967,1,3,2022-09-21 16:59:47.000000 UTC,150
3036,3,3,2022-09-27 14:19:20.000000 UTC,150
3048,5,3,2022-09-28 10:08:37.000000 UTC,150
3059,1,3,2022-09-28 13:34:59.000000 UTC,150
3147,4,3,2022-10-05 16:43:08.000000 UTC,150
3253,3,3,2022-10-28 17:20:02.000000 UTC,150
3329,5,3,2022-11-15 10:51:31.000000 UTC,150
3330,5,3,2022-11-15 16:14:56.000000 UTC,150
3343,5,3,2022-11-21 15:30:23.000000 UTC,150
3356,2,3,2022-11-24 09:57:28.000000 UTC,150
3392,5,3,2022-12-02 10:07:19.000000 UTC,150
1082,1,3,2021-09-24 17:35:05.000000 UTC,425
1352,5,3,2021-12-02 16:01:51.000000 UTC,425
1496,5,3,2021-12-28 13:27:16.000000 UTC,425
1654,2,3,2022-01-28 12:58:06.000000 UTC,425
1774,5,3,2022-03-02 10:58:23.000000 UTC,425
2034,5,3,2022-04-11 14:51:32.000000 UTC,425
2231,3,3,2022-05-30 17:00:10.000000 UTC,425
2241,5,3,2022-05-31 13:43:25.000000 UTC,425
2410,3,3,2022-06-22 10:07:38.000000 UTC,425
2613,5,3,2022-07-28 17:16:03.000000 UTC,425
2748,5,3,2022-08-29 13:55:31.000000 UTC,425
3314,3,3,2022-11-08 17:48:25.000000 UTC,425
92,5,3,2020-12-24 09:45:36.000000 UTC,175
201,5,3,2021-01-22 16:54:53.000000 UTC,175
281,2,3,2021-02-19 12:43:51.000000 UTC,175
387,2,3,2021-03-19 11:34:13.000000 UTC,175
472,5,3,2021-04-08 09:50:13.000000 UTC,175
732,1,3,2021-06-24 09:55:02.000000 UTC,175
906,2,3,2021-08-06 11:58:34.000000 UTC,175
1374,4,3,2021-12-06 16:52:03.000000 UTC,175
1490,5,3,2021-12-27 16:37:03.000000 UTC,175
1838,1,3,2022-03-09 17:45:33.000000 UTC,175
2090,2,3,2022-04-29 11:53:33.000000 UTC,175
2097,1,3,2022-04-29 16:04:48.000000 UTC,175
2539,5,3,2022-07-06 15:41:48.000000 UTC,175
2580,5,3,2022-07-21 12:39:12.000000 UTC,175
2614,4,3,2022-07-28 17:20:37.000000 UTC,175
2660,4,3,2022-08-03 17:51:41.000000 UTC,175
2697,2,3,2022-08-11 17:23:07.000000 UTC,175
2819,1,3,2022-09-02 13:41:10.000000 UTC,175
2833,5,3,2022-09-05 09:56:32.000000 UTC,175
2927,3,3,2022-09-16 13:26:25.000000 UTC,175
3097,5,3,2022-09-30 14:25:43.000000 UTC,175
3200,5,3,2022-10-19 17:43:41.000000 UTC,175
3340,5,3,2022-11-18 15:43:56.000000 UTC,175
252,5,3,2021-02-04 16:10:24.000000 UTC,450
283,1,3,2021-02-22 09:24:43.000000 UTC,450
958,3,3,2021-08-27 11:58:01.000000 UTC,450
1882,4,3,2022-03-21 13:54:38.000000 UTC,450
2025,1,3,2022-04-07 09:27:19.000000 UTC,450
2727,5,3,2022-08-25 16:21:02.000000 UTC,450
2909,5,3,2022-09-13 17:57:25.000000 UTC,450
2930,5,3,2022-09-19 09:09:28.000000 UTC,450
3203,2,3,2022-10-20 10:07:01.000000 UTC,450
3209,5,3,2022-10-21 11:33:55.000000 UTC,450
3242,4,3,2022-10-28 10:09:05.000000 UTC,450
3271,2,3,2022-10-31 16:13:21.000000 UTC,450
146,5,3,2021-01-05 10:43:37.000000 UTC,200
550,5,3,2021-04-30 17:49:32.000000 UTC,200
646,1,3,2021-06-01 09:20:01.000000 UTC,200
875,3,3,2021-08-02 10:47:41.000000 UTC,200
1042,2,3,2021-09-10 09:37:53.000000 UTC,200
1287,3,3,2021-11-24 10:00:57.000000 UTC,200
2043,5,3,2022-04-15 16:09:12.000000 UTC,200
2263,4,3,2022-06-01 13:24:10.000000 UTC,200
2337,5,3,2022-06-08 10:16:35.000000 UTC,200
2419,3,3,2022-06-22 17:14:24.000000 UTC,200
2714,5,3,2022-08-19 17:41:04.000000 UTC,200
3035,4,3,2022-09-27 13:10:10.000000 UTC,200
3206,4,3,2022-10-21 09:30:25.000000 UTC,200
3217,5,3,2022-10-25 09:21:08.000000 UTC,200
3357,1,3,2022-11-24 15:57:55.000000 UTC,200
14,5,3,2020-12-02 09:18:00.000000 UTC,475
1096,5,3,2021-09-28 13:43:15.000000 UTC,475
1286,2,3,2021-11-24 09:22:50.000000 UTC,475
1437,5,3,2021-12-17 10:11:18.000000 UTC,475
1625,5,3,2022-01-21 13:01:17.000000 UTC,475
1673,5,3,2022-02-02 15:39:30.000000 UTC,475
1727,5,3,2022-02-24 10:08:29.000000 UTC,475
2178,5,3,2022-05-24 15:18:25.000000 UTC,475
2280,5,3,2022-06-02 17:06:01.000000 UTC,475
2407,5,3,2022-06-21 14:25:25.000000 UTC,475
2728,3,3,2022-08-25 16:36:36.000000 UTC,475
37,4,3,2020-12-07 12:25:04.000000 UTC,225
413,1,3,2021-03-26 17:38:50.000000 UTC,225
447,5,3,2021-04-02 12:42:47.000000 UTC,225
491,4,3,2021-04-13 09:16:11.000000 UTC,225
648,3,3,2021-06-01 12:10:58.000000 UTC,225
934,2,3,2021-08-19 17:22:56.000000 UTC,225
981,5,3,2021-08-31 11:05:02.000000 UTC,225
1059,3,3,2021-09-20 09:48:32.000000 UTC,225
1388,3,3,2021-12-07 17:49:25.000000 UTC,225
1519,5,3,2021-12-30 11:33:54.000000 UTC,225
1532,4,3,2021-12-31 10:53:11.000000 UTC,225
1750,5,3,2022-02-28 11:22:46.000000 UTC,225
1818,5,3,2022-03-08 09:30:54.000000 UTC,225
2010,4,3,2022-04-05 10:16:48.000000 UTC,225
3358,3,3,2022-11-24 17:50:58.000000 UTC,225
273,4,3,2021-02-16 09:58:19.000000 UTC,500
275,5,3,2021-02-16 14:50:33.000000 UTC,500
375,5,3,2021-03-12 09:00:00.000000 UTC,500
805,5,3,2021-07-06 13:21:12.000000 UTC,500
855,5,3,2021-07-27 09:51:17.000000 UTC,500
1084,5,3,2021-09-27 09:04:26.000000 UTC,500
1905,5,3,2022-03-23 17:29:00.000000 UTC,500
2051,3,3,2022-04-20 17:05:34.000000 UTC,500
2282,5,3,2022-06-03 09:11:41.000000 UTC,500
2596,5,3,2022-07-26 16:48:05.000000 UTC,500
2917,4,3,2022-09-14 17:46:56.000000 UTC,500
2956,3,3,2022-09-21 11:53:56.000000 UTC,500
226,5,3,2021-01-29 13:31:28.000000 UTC,250
753,5,3,2021-06-28 17:10:40.000000 UTC,250
856,5,3,2021-07-27 09:54:46.000000 UTC,250
1209,5,3,2021-10-29 14:20:41.000000 UTC,250
1302,4,3,2021-11-26 11:59:47.000000 UTC,250
1614,5,3,2022-01-18 13:13:56.000000 UTC,250
1626,2,3,2022-01-21 13:29:51.000000 UTC,250
1873,5,3,2022-03-18 10:03:14.000000 UTC,250
2061,2,3,2022-04-25 10:58:21.000000 UTC,250
2170,5,3,2022-05-20 11:54:48.000000 UTC,250
2212,5,3,2022-05-30 09:10:43.000000 UTC,250
2300,3,3,2022-06-03 17:27:29.000000 UTC,250
2523,3,3,2022-07-04 15:17:53.000000 UTC,250
2609,1,3,2022-07-28 14:38:20.000000 UTC,250
2725,2,3,2022-08-25 11:56:08.000000 UTC,250
2741,2,3,2022-08-29 09:34:47.000000 UTC,250
2808,4,3,2022-09-02 09:15:49.000000 UTC,250
3188,5,3,2022-10-18 10:09:28.000000 UTC,250
3219,5,3,2022-10-25 11:55:24.000000 UTC,250
3272,3,3,2022-11-01 09:13:13.000000 UTC,250
406,1,4,2021-03-25 16:32:34.000000 UTC,5
798,2,4,2021-07-05 14:31:20.000000 UTC,5
819,1,4,2021-07-09 11:14:46.000000 UTC,5
1141,1,4,2021-10-04 12:47:58.000000 UTC,5
2895,4,4,2022-09-12 14:14:59.000000 UTC,5
3315,5,4,2022-11-09 17:24:39.000000 UTC,5
118,2,4,2020-12-31 11:02:10.000000 UTC,10
137,1,4,2021-01-04 14:05:37.000000 UTC,10
169,1,4,2021-01-07 15:20:45.000000 UTC,10
470,1,4,2021-04-07 17:25:40.000000 UTC,10
1291,1,4,2021-11-25 10:56:04.000000 UTC,10
1488,1,4,2021-12-27 13:15:53.000000 UTC,10
1773,2,4,2022-03-02 10:02:00.000000 UTC,10
2011,5,4,2022-04-05 11:59:50.000000 UTC,10
2107,2,4,2022-05-02 17:44:42.000000 UTC,10
2142,1,4,2022-05-09 10:20:44.000000 UTC,10
2513,1,4,2022-07-01 16:02:07.000000 UTC,10
2882,4,4,2022-09-08 17:48:16.000000 UTC,10
2921,4,4,2022-09-15 12:47:15.000000 UTC,10
3067,1,4,2022-09-29 09:27:21.000000 UTC,10
308,2,4,2021-02-26 16:25:28.000000 UTC,15
873,4,4,2021-08-02 09:19:10.000000 UTC,15
1069,1,4,2021-09-21 16:25:05.000000 UTC,15
1813,1,4,2022-03-07 13:48:39.000000 UTC,15
2658,1,4,2022-08-03 17:27:03.000000 UTC,15
3378,4,4,2022-11-29 10:21:18.000000 UTC,15
980,3,4,2021-08-31 10:53:08.000000 UTC,275
1066,5,4,2021-09-21 13:28:12.000000 UTC,275
1111,3,4,2021-09-30 09:46:18.000000 UTC,275
2144,3,4,2022-05-09 12:23:23.000000 UTC,275
2851,5,4,2022-09-06 10:23:07.000000 UTC,275
3086,5,4,2022-09-30 10:13:21.000000 UTC,275
355,1,4,2021-03-08 15:33:28.000000 UTC,20
1570,1,4,2022-01-05 13:37:47.000000 UTC,20
1829,4,4,2022-03-09 11:29:15.000000 UTC,20
2349,4,4,2022-06-08 17:22:30.000000 UTC,20
2381,4,4,2022-06-15 17:41:35.000000 UTC,20
186,1,4,2021-01-13 16:46:07.000000 UTC,25
2100,1,4,2022-05-02 09:49:25.000000 UTC,25
2364,1,4,2022-06-10 15:53:02.000000 UTC,25
3218,1,4,2022-10-25 11:30:37.000000 UTC,25
405,3,4,2021-03-25 16:25:44.000000 UTC,30
918,3,4,2021-08-10 15:09:05.000000 UTC,30
1024,1,4,2021-09-06 16:30:06.000000 UTC,30
1584,1,4,2022-01-06 17:28:17.000000 UTC,30
1851,2,4,2022-03-11 16:27:37.000000 UTC,30
2541,1,4,2022-07-07 09:23:57.000000 UTC,30
3075,1,4,2022-09-29 14:46:50.000000 UTC,30
86,1,4,2020-12-22 16:01:22.000000 UTC,35
412,1,4,2021-03-26 17:21:32.000000 UTC,35
502,2,4,2021-04-21 12:15:11.000000 UTC,35
505,1,4,2021-04-22 11:56:13.000000 UTC,35
653,4,4,2021-06-01 16:11:59.000000 UTC,35
965,1,4,2021-08-27 17:57:24.000000 UTC,35
1485,1,4,2021-12-27 12:09:43.000000 UTC,35
1837,1,4,2022-03-09 15:53:03.000000 UTC,35
2023,1,4,2022-04-06 14:29:02.000000 UTC,35
2433,1,4,2022-06-23 16:53:59.000000 UTC,35
2859,4,4,2022-09-06 15:07:03.000000 UTC,35
3098,2,4,2022-09-30 15:05:37.000000 UTC,35
32,4,4,2020-12-07 09:18:17.000000 UTC,40
586,2,4,2021-05-07 12:15:07.000000 UTC,40
999,2,4,2021-09-02 13:08:26.000000 UTC,40
1262,1,4,2021-11-11 10:03:41.000000 UTC,40
1501,3,4,2021-12-28 16:37:58.000000 UTC,40
2902,1,4,2022-09-13 11:38:56.000000 UTC,40
3115,3,4,2022-10-03 17:17:38.000000 UTC,40
864,3,4,2021-07-28 13:45:53.000000 UTC,300
1057,4,4,2021-09-17 16:52:22.000000 UTC,300
1067,5,4,2021-09-21 15:57:44.000000 UTC,300
1235,3,4,2021-11-04 09:55:37.000000 UTC,300
1405,2,4,2021-12-10 09:18:00.000000 UTC,300
404,1,4,2021-03-25 13:25:46.000000 UTC,45
1155,1,4,2021-10-06 17:06:49.000000 UTC,45
2119,3,4,2022-05-04 10:09:12.000000 UTC,45
2133,4,4,2022-05-05 16:51:16.000000 UTC,45
2601,2,4,2022-07-27 14:49:02.000000 UTC,45
2891,1,4,2022-09-12 11:39:06.000000 UTC,45
3192,1,4,2022-10-18 12:54:44.000000 UTC,45
353,3,4,2021-03-08 13:01:51.000000 UTC,50
562,4,4,2021-05-04 11:35:33.000000 UTC,50
2548,4,4,2022-07-08 11:20:01.000000 UTC,50
2763,2,4,2022-08-30 14:38:13.000000 UTC,50
3127,2,4,2022-10-04 16:49:27.000000 UTC,50
3149,1,4,2022-10-05 17:16:47.000000 UTC,50
699,1,4,2021-06-09 16:00:15.000000 UTC,60
1924,1,4,2022-03-25 09:27:32.000000 UTC,60
2420,3,4,2022-06-22 17:27:40.000000 UTC,60
2821,3,4,2022-09-02 16:01:01.000000 UTC,60
3002,2,4,2022-09-26 09:10:51.000000 UTC,60
97,5,4,2020-12-28 09:54:13.000000 UTC,325
951,5,4,2021-08-25 16:11:05.000000 UTC,325
1345,5,4,2021-12-02 09:35:04.000000 UTC,325
1897,5,4,2022-03-23 13:14:21.000000 UTC,325
2784,5,4,2022-08-31 16:44:09.000000 UTC,325
666,4,4,2021-06-03 16:33:15.000000 UTC,70
993,4,4,2021-09-01 16:54:20.000000 UTC,70
2078,3,4,2022-04-27 11:18:53.000000 UTC,70
3234,2,4,2022-10-26 17:54:58.000000 UTC,70
810,4,4,2021-07-07 15:03:24.000000 UTC,80
1950,4,4,2022-03-28 17:31:14.000000 UTC,80
2259,1,4,2022-06-01 11:17:46.000000 UTC,80
2794,3,4,2022-09-01 12:23:52.000000 UTC,80
948,2,4,2021-08-25 09:16:03.000000 UTC,90
1973,5,4,2022-03-31 09:14:15.000000 UTC,90
2076,1,4,2022-04-27 10:29:55.000000 UTC,90
2800,5,4,2022-09-01 16:02:24.000000 UTC,90
364,5,4,2021-03-09 17:40:38.000000 UTC,350
421,5,4,2021-03-30 09:34:41.000000 UTC,350
846,3,4,2021-07-23 09:45:18.000000 UTC,350
2650,5,4,2022-08-03 12:35:26.000000 UTC,350
3220,5,4,2022-10-25 16:41:47.000000 UTC,350
1796,1,4,2022-03-04 09:32:07.000000 UTC,100
2250,1,4,2022-05-31 17:42:14.000000 UTC,100
2405,5,4,2022-06-21 14:11:38.000000 UTC,100
2870,5,4,2022-09-07 15:57:26.000000 UTC,100
3339,1,4,2022-11-18 14:12:05.000000 UTC,100
1720,1,4,2022-02-23 13:25:21.000000 UTC,110
2872,3,4,2022-09-07 16:35:20.000000 UTC,110
1160,5,4,2021-10-07 17:14:16.000000 UTC,375
2678,5,4,2022-08-08 09:16:10.000000 UTC,375
4,2,4,2020-11-26 13:56:31.000000 UTC,120
417,3,4,2021-03-29 17:20:47.000000 UTC,120
977,1,4,2021-08-31 09:30:06.000000 UTC,120
1148,3,4,2021-10-06 10:45:41.000000 UTC,120
1395,1,4,2021-12-08 16:05:35.000000 UTC,120
1801,2,4,2022-03-04 10:58:39.000000 UTC,120
3262,2,4,2022-10-31 11:40:14.000000 UTC,120
246,1,4,2021-02-03 16:37:05.000000 UTC,130
489,5,4,2021-04-12 16:51:25.000000 UTC,130
1170,4,4,2021-10-13 15:21:01.000000 UTC,130
2359,1,4,2022-06-10 10:01:46.000000 UTC,130
2771,4,4,2022-08-31 09:15:30.000000 UTC,130
3360,5,4,2022-11-25 09:55:21.000000 UTC,130
411,5,4,2021-03-26 16:04:42.000000 UTC,140
548,4,4,2021-04-30 17:13:11.000000 UTC,140
555,1,4,2021-05-03 16:13:33.000000 UTC,140
737,3,4,2021-06-24 17:08:27.000000 UTC,140
937,2,4,2021-08-20 12:59:19.000000 UTC,140
1013,1,4,2021-09-03 17:26:26.000000 UTC,140
1144,3,4,2021-10-05 16:22:59.000000 UTC,140
1147,2,4,2021-10-06 09:40:30.000000 UTC,140
1176,3,4,2021-10-14 17:49:00.000000 UTC,140
1435,5,4,2021-12-16 16:22:54.000000 UTC,140
1826,5,4,2022-03-09 09:37:43.000000 UTC,140
2158,3,4,2022-05-16 10:41:19.000000 UTC,140
2185,1,4,2022-05-25 10:52:20.000000 UTC,140
2206,1,4,2022-05-27 13:56:23.000000 UTC,140
2283,1,4,2022-06-03 09:55:04.000000 UTC,140
2558,4,4,2022-07-13 13:27:22.000000 UTC,140
2568,1,4,2022-07-19 09:41:03.000000 UTC,140
2577,2,4,2022-07-20 16:55:43.000000 UTC,140
525,5,4,2021-04-28 13:47:26.000000 UTC,400
2167,5,4,2022-05-20 09:51:21.000000 UTC,400
2824,3,4,2022-09-02 16:15:32.000000 UTC,400
26,2,4,2020-12-04 14:59:50.000000 UTC,150
149,2,4,2021-01-05 16:46:44.000000 UTC,150
569,5,4,2021-05-04 16:43:12.000000 UTC,150
631,3,4,2021-05-28 13:15:32.000000 UTC,150
1087,3,4,2021-09-27 09:58:44.000000 UTC,150
1211,2,4,2021-10-29 16:47:33.000000 UTC,150
1521,2,4,2021-12-30 15:23:14.000000 UTC,150
1646,5,4,2022-01-27 15:19:52.000000 UTC,150
1771,3,4,2022-03-02 09:51:05.000000 UTC,150
1904,5,4,2022-03-23 17:17:22.000000 UTC,150
1972,4,4,2022-03-30 17:24:05.000000 UTC,150
2082,5,4,2022-04-27 17:29:57.000000 UTC,150
2314,4,4,2022-06-06 14:15:52.000000 UTC,150
2448,5,4,2022-06-24 16:13:35.000000 UTC,150
2542,2,4,2022-07-07 09:44:09.000000 UTC,150
2832,2,4,2022-09-05 09:49:13.000000 UTC,150
2887,5,4,2022-09-09 15:22:13.000000 UTC,150
2974,2,4,2022-09-22 10:44:06.000000 UTC,150
3096,5,4,2022-09-30 14:16:58.000000 UTC,150
3259,1,4,2022-10-31 10:29:02.000000 UTC,150
3274,2,4,2022-11-01 10:05:36.000000 UTC,150
215,5,4,2021-01-27 10:58:14.000000 UTC,425
898,3,4,2021-08-04 17:37:19.000000 UTC,425
1107,3,4,2021-09-29 15:09:05.000000 UTC,425
2412,4,4,2022-06-22 10:38:31.000000 UTC,425
3185,5,4,2022-10-17 10:29:46.000000 UTC,425
3245,2,4,2022-10-28 15:16:25.000000 UTC,425
1500,5,4,2021-12-28 15:39:09.000000 UTC,175
1617,2,4,2022-01-19 10:38:42.000000 UTC,175
1809,2,4,2022-03-07 10:54:55.000000 UTC,175
2604,3,4,2022-07-27 17:10:49.000000 UTC,175
2735,3,4,2022-08-26 14:30:23.000000 UTC,175
3349,2,4,2022-11-22 14:11:01.000000 UTC,175
99,5,4,2020-12-28 10:29:02.000000 UTC,450
604,5,4,2021-05-17 17:52:09.000000 UTC,450
933,2,4,2021-08-19 17:03:25.000000 UTC,450
1537,5,4,2021-12-31 13:56:56.000000 UTC,450
69,5,4,2020-12-15 12:05:07.000000 UTC,200
329,3,4,2021-03-03 16:06:55.000000 UTC,200
581,5,4,2021-05-06 16:57:17.000000 UTC,200
939,5,4,2021-08-23 13:05:28.000000 UTC,200
1300,5,4,2021-11-26 11:20:05.000000 UTC,200
1318,2,4,2021-11-30 12:00:38.000000 UTC,200
2955,1,4,2022-09-21 09:55:12.000000 UTC,200
3224,5,4,2022-10-26 12:44:48.000000 UTC,200
2505,5,4,2022-07-01 12:52:48.000000 UTC,475
649,5,4,2021-06-01 14:22:05.000000 UTC,225
820,5,4,2021-07-09 15:55:54.000000 UTC,225
1230,2,4,2021-11-03 12:17:03.000000 UTC,225
2953,5,4,2022-09-20 17:04:47.000000 UTC,225
2964,5,4,2022-09-21 15:16:09.000000 UTC,225
511,5,4,2021-04-26 10:29:27.000000 UTC,500
1867,4,4,2022-03-17 09:46:55.000000 UTC,500
2583,5,4,2022-07-22 16:21:23.000000 UTC,500
336,3,4,2021-03-04 11:22:19.000000 UTC,250
804,5,4,2021-07-06 12:48:17.000000 UTC,250
1065,5,4,2021-09-21 10:25:57.000000 UTC,250
1281,5,4,2021-11-19 12:31:33.000000 UTC,250
1399,2,4,2021-12-09 10:10:10.000000 UTC,250
1946,5,4,2022-03-28 16:17:12.000000 UTC,250
2156,5,4,2022-05-12 15:10:47.000000 UTC,250
2453,5,4,2022-06-27 09:14:16.000000 UTC,250
95,4,5,2020-12-24 14:26:15.000000 UTC,5
357,1,5,2021-03-08 16:45:07.000000 UTC,5
419,1,5,2021-03-29 17:45:14.000000 UTC,5
422,3,5,2021-03-30 10:11:21.000000 UTC,5
573,4,5,2021-05-04 17:34:14.000000 UTC,5
899,4,5,2021-08-04 17:40:26.000000 UTC,5
1288,4,5,2021-11-24 10:52:06.000000 UTC,5
1425,1,5,2021-12-15 09:22:41.000000 UTC,5
1638,4,5,2022-01-26 09:48:47.000000 UTC,5
1656,1,5,2022-01-28 14:18:58.000000 UTC,5
1833,5,5,2022-03-09 13:47:50.000000 UTC,5
1868,2,5,2022-03-17 13:20:05.000000 UTC,5
2033,1,5,2022-04-08 17:02:52.000000 UTC,5
2469,1,5,2022-06-28 10:27:52.000000 UTC,5
2492,4,5,2022-06-29 17:28:54.000000 UTC,5
3303,3,5,2022-11-04 10:20:18.000000 UTC,5
198,4,5,2021-01-22 09:49:37.000000 UTC,10
445,4,5,2021-04-02 10:10:18.000000 UTC,10
458,1,5,2021-04-05 14:54:04.000000 UTC,10
792,1,5,2021-07-05 09:49:31.000000 UTC,10
826,4,5,2021-07-13 10:24:12.000000 UTC,10
1164,4,5,2021-10-08 12:41:19.000000 UTC,10
1229,1,5,2021-11-03 10:43:21.000000 UTC,10
1548,3,5,2022-01-03 10:10:52.000000 UTC,10
1615,1,5,2022-01-18 13:26:08.000000 UTC,10
1798,1,5,2022-03-04 10:02:32.000000 UTC,10
1810,4,5,2022-03-07 12:10:51.000000 UTC,10
2554,1,5,2022-07-11 17:14:40.000000 UTC,10
2600,2,5,2022-07-27 10:26:19.000000 UTC,10
3018,1,5,2022-09-26 14:23:34.000000 UTC,10
3278,4,5,2022-11-01 12:45:28.000000 UTC,10
3296,2,5,2022-11-03 09:02:23.000000 UTC,10
13,5,5,2020-12-01 11:25:09.000000 UTC,15
249,4,5,2021-02-04 09:26:09.000000 UTC,15
1227,4,5,2021-11-03 09:41:34.000000 UTC,15
1378,1,5,2021-12-07 10:59:06.000000 UTC,15
1416,1,5,2021-12-13 16:57:10.000000 UTC,15
1585,1,5,2022-01-06 17:36:21.000000 UTC,15
2305,4,5,2022-06-06 09:16:29.000000 UTC,15
2317,5,5,2022-06-06 15:53:01.000000 UTC,15
2463,4,5,2022-06-27 17:07:46.000000 UTC,15
2510,1,5,2022-07-01 14:42:42.000000 UTC,15
2787,1,5,2022-08-31 17:49:30.000000 UTC,15
3300,4,5,2022-11-03 16:19:04.000000 UTC,15
3338,1,5,2022-11-18 11:47:38.000000 UTC,15
189,1,5,2021-01-15 09:33:05.000000 UTC,275
320,5,5,2021-03-02 09:44:47.000000 UTC,275
380,5,5,2021-03-18 10:18:23.000000 UTC,275
711,4,5,2021-06-15 16:45:36.000000 UTC,275
742,5,5,2021-06-25 15:07:12.000000 UTC,275
1179,4,5,2021-10-19 13:38:01.000000 UTC,275
1322,5,5,2021-11-30 15:17:35.000000 UTC,275
1385,3,5,2021-12-07 17:05:11.000000 UTC,275
2218,5,5,2022-05-30 10:35:18.000000 UTC,275
2351,2,5,2022-06-08 17:32:54.000000 UTC,275
2737,5,5,2022-08-26 14:48:50.000000 UTC,275
2797,5,5,2022-09-01 14:19:15.000000 UTC,275
3282,5,5,2022-11-01 16:50:53.000000 UTC,275
85,1,5,2020-12-22 14:17:52.000000 UTC,20
180,1,5,2021-01-11 10:49:51.000000 UTC,20
544,1,5,2021-04-30 15:35:13.000000 UTC,20
767,1,5,2021-07-01 10:17:47.000000 UTC,20
969,1,5,2021-08-30 14:43:12.000000 UTC,20
1465,3,5,2021-12-23 09:55:31.000000 UTC,20
1860,1,5,2022-03-15 15:05:12.000000 UTC,20
2035,1,5,2022-04-13 09:49:55.000000 UTC,20
2743,1,5,2022-08-29 10:14:08.000000 UTC,20
3027,4,5,2022-09-26 17:02:04.000000 UTC,20
3351,4,5,2022-11-23 09:24:16.000000 UTC,20
200,1,5,2021-01-22 16:51:32.000000 UTC,25
224,1,5,2021-01-29 12:54:10.000000 UTC,25
327,3,5,2021-03-03 13:41:14.000000 UTC,25
579,3,5,2021-05-06 13:36:42.000000 UTC,25
609,4,5,2021-05-20 15:23:04.000000 UTC,25
707,2,5,2021-06-14 10:54:07.000000 UTC,25
1019,1,5,2021-09-06 10:19:07.000000 UTC,25
2072,4,5,2022-04-26 14:20:39.000000 UTC,25
2153,1,5,2022-05-12 09:03:10.000000 UTC,25
2991,1,5,2022-09-23 13:53:20.000000 UTC,25
21,3,5,2020-12-03 10:20:02.000000 UTC,30
43,4,5,2020-12-08 12:08:28.000000 UTC,30
173,1,5,2021-01-08 09:54:41.000000 UTC,30
397,1,5,2021-03-24 17:02:39.000000 UTC,30
528,1,5,2021-04-29 09:27:57.000000 UTC,30
559,1,5,2021-05-03 17:52:28.000000 UTC,30
791,4,5,2021-07-05 09:29:39.000000 UTC,30
1020,1,5,2021-09-06 12:18:01.000000 UTC,30
1375,1,5,2021-12-07 09:26:35.000000 UTC,30
1635,1,5,2022-01-25 11:19:09.000000 UTC,30
2354,4,5,2022-06-09 15:37:12.000000 UTC,30
2695,1,5,2022-08-11 15:07:31.000000 UTC,30
2705,1,5,2022-08-12 17:28:43.000000 UTC,30
151,4,5,2021-01-05 17:35:07.000000 UTC,35
165,1,5,2021-01-07 10:46:00.000000 UTC,35
220,1,5,2021-01-29 09:00:36.000000 UTC,35
288,1,5,2021-02-23 09:54:39.000000 UTC,35
587,3,5,2021-05-07 13:16:42.000000 UTC,35
625,1,5,2021-05-27 13:20:03.000000 UTC,35
719,1,5,2021-06-21 09:38:14.000000 UTC,35
1025,3,5,2021-09-06 16:44:57.000000 UTC,35
1165,4,5,2021-10-08 12:41:39.000000 UTC,35
1593,4,5,2022-01-07 16:31:55.000000 UTC,35
2569,1,5,2022-07-19 10:07:59.000000 UTC,35
2879,4,5,2022-09-08 14:04:39.000000 UTC,35
2993,1,5,2022-09-23 15:14:10.000000 UTC,35
3166,1,5,2022-10-10 14:04:59.000000 UTC,35
3172,4,5,2022-10-12 10:24:42.000000 UTC,35
3386,3,5,2022-11-30 12:38:54.000000 UTC,35
56,5,5,2020-12-10 17:16:59.000000 UTC,40
128,1,5,2021-01-01 14:26:03.000000 UTC,40
806,1,5,2021-07-06 15:04:45.000000 UTC,40
843,1,5,2021-07-22 15:00:40.000000 UTC,40
845,4,5,2021-07-23 09:32:22.000000 UTC,40
1507,1,5,2021-12-29 12:56:46.000000 UTC,40
2137,1,5,2022-05-06 12:12:17.000000 UTC,40
2550,5,5,2022-07-08 16:02:40.000000 UTC,40
311,5,5,2021-03-01 14:31:25.000000 UTC,300
840,5,5,2021-07-21 12:36:22.000000 UTC,300
848,5,5,2021-07-23 12:25:57.000000 UTC,300
