funnel_id,leads_id,stage_id,TimeStamp,reason
788,190,103,2021-01-19 12:23:23.000000 UTC,not answered
960,210,103,2021-02-02 09:29:39.000000 UTC,not answered
981,207,103,2021-02-03 12:33:11.000000 UTC,not answered
1044,227,103,2021-02-08 10:24:51.000000 UTC,not answered
1052,220,103,2021-02-08 11:56:06.000000 UTC,not answered
1131,257,103,2021-02-12 10:58:37.000000 UTC,not answered
1223,267,103,2021-02-19 12:22:25.000000 UTC,not answered
1256,276,103,2021-02-23 13:23:01.000000 UTC,not answered
1318,291,103,2021-03-01 10:07:16.000000 UTC,not answered
1334,290,103,2021-03-01 16:13:28.000000 UTC,not answered
1364,306,103,2021-03-02 16:54:27.000000 UTC,not answered
1447,305,103,2021-03-08 12:44:11.000000 UTC,not answered
1468,307,103,2021-03-08 17:14:43.000000 UTC,not answered
1509,347,103,2021-03-09 17:58:05.000000 UTC,not answered
1536,330,103,2021-03-11 10:53:03.000000 UTC,not answered
1591,348,103,2021-03-15 09:05:04.000000 UTC,not answered
1598,362,103,2021-03-15 10:49:48.000000 UTC,not answered
1646,373,103,2021-03-17 09:47:30.000000 UTC,not answered
1785,388,103,2021-03-25 16:50:50.000000 UTC,not answered
1792,387,103,2021-03-26 10:28:53.000000 UTC,not answered
1898,403,103,2021-04-02 09:32:13.000000 UTC,not answered
1959,408,103,2021-04-05 15:02:29.000000 UTC,not answered
1984,443,103,2021-04-06 13:17:52.000000 UTC,not answered
2013,436,103,2021-04-07 16:21:09.000000 UTC,not answered
2088,454,103,2021-04-12 10:13:47.000000 UTC,not answered
2089,445,103,2021-04-12 10:25:12.000000 UTC,not answered
2105,450,103,2021-04-12 15:04:33.000000 UTC,not answered
2206,484,103,2021-04-19 09:30:33.000000 UTC,not answered
2325,504,103,2021-04-27 16:04:45.000000 UTC,not answered
2437,521,103,2021-05-04 09:46:31.000000 UTC,not answered
2514,544,103,2021-05-07 10:13:01.000000 UTC,not answered
2552,527,103,2021-05-07 17:35:23.000000 UTC,not answered
2554,522,103,2021-05-07 17:51:22.000000 UTC,not answered
2628,566,103,2021-05-11 16:22:13.000000 UTC,not answered
2629,575,103,2021-05-11 16:26:54.000000 UTC,not answered
2686,587,103,2021-05-14 14:21:05.000000 UTC,not answered
2715,590,103,2021-05-17 15:45:33.000000 UTC,not answered
2822,609,103,2021-05-25 14:23:26.000000 UTC,not answered
2930,620,103,2021-06-02 17:59:06.000000 UTC,not answered
2958,625,103,2021-06-04 11:56:22.000000 UTC,not answered
2960,632,103,2021-06-04 12:06:06.000000 UTC,not answered
3031,649,103,2021-06-08 09:00:48.000000 UTC,not answered
3048,664,103,2021-06-08 14:31:58.000000 UTC,not answered
3049,642,103,2021-06-08 14:37:52.000000 UTC,not answered
3084,658,103,2021-06-10 11:30:15.000000 UTC,not answered
3108,674,103,2021-06-11 11:26:49.000000 UTC,not answered
3159,687,103,2021-06-14 16:03:11.000000 UTC,not answered
3172,690,103,2021-06-15 10:26:09.000000 UTC,not answered
3203,704,103,2021-06-16 14:46:23.000000 UTC,not answered
3273,708,103,2021-06-22 13:21:59.000000 UTC,not answered
3286,710,103,2021-06-23 10:22:16.000000 UTC,not answered
3354,723,103,2021-06-28 10:14:51.000000 UTC,not answered
3364,724,103,2021-06-28 16:29:07.000000 UTC,not answered
3379,728,103,2021-06-29 10:39:29.000000 UTC,not answered
3461,732,103,2021-07-02 14:30:35.000000 UTC,not answered
3556,756,103,2021-07-06 15:56:07.000000 UTC,not answered
3591,770,103,2021-07-08 10:44:39.000000 UTC,not answered
3718,821,103,2021-07-13 17:03:28.000000 UTC,not answered
3779,799,103,2021-07-15 17:30:12.000000 UTC,not answered
3783,813,103,2021-07-16 09:32:03.000000 UTC,not answered
3809,831,103,2021-07-19 09:23:17.000000 UTC,not answered
4074,865,103,2021-08-04 10:51:13.000000 UTC,not answered
4095,866,103,2021-08-06 09:07:54.000000 UTC,not answered
4134,879,103,2021-08-09 09:55:20.000000 UTC,not answered
4135,890,103,2021-08-09 09:56:24.000000 UTC,not answered
4167,888,103,2021-08-10 09:48:16.000000 UTC,not answered
4169,898,103,2021-08-10 10:15:06.000000 UTC,not answered
4206,905,103,2021-08-11 17:28:43.000000 UTC,not answered
4308,920,103,2021-08-18 17:01:27.000000 UTC,not answered
4375,934,103,2021-08-24 13:35:48.000000 UTC,not answered
4448,944,103,2021-08-30 11:18:28.000000 UTC,not answered
4502,956,103,2021-09-01 14:23:42.000000 UTC,not answered
4578,963,103,2021-09-06 10:01:21.000000 UTC,not answered
4765,1025,103,2021-09-13 12:47:05.000000 UTC,not answered
4839,1033,103,2021-09-16 10:04:13.000000 UTC,not answered
5010,1058,103,2021-09-27 14:39:41.000000 UTC,not answered
5033,1072,103,2021-09-28 10:40:14.000000 UTC,not answered
5066,1067,103,2021-09-29 16:35:04.000000 UTC,not answered
5129,1064,103,2021-10-01 17:28:54.000000 UTC,not answered
5175,1077,103,2021-10-04 16:48:56.000000 UTC,not answered
5184,1106,103,2021-10-05 10:11:12.000000 UTC,not answered
5202,1121,103,2021-10-05 16:17:48.000000 UTC,not answered
5331,1134,103,2021-10-11 16:43:13.000000 UTC,not answered
5334,1128,103,2021-10-11 17:12:19.000000 UTC,not answered
5387,1141,103,2021-10-13 16:44:21.000000 UTC,not answered
5388,1166,103,2021-10-13 16:45:55.000000 UTC,not answered
5410,1148,103,2021-10-14 16:40:54.000000 UTC,not answered
5430,1147,103,2021-10-15 16:11:24.000000 UTC,not answered
5501,1171,103,2021-10-20 17:45:47.000000 UTC,not answered
5523,1170,103,2021-10-22 10:04:08.000000 UTC,not answered
5681,1192,103,2021-11-02 12:49:59.000000 UTC,not answered
5720,1198,103,2021-11-03 17:24:43.000000 UTC,not answered
5820,1234,103,2021-11-09 10:47:00.000000 UTC,not answered
5841,1231,103,2021-11-10 10:29:27.000000 UTC,not answered
5863,1241,103,2021-11-11 12:24:23.000000 UTC,not answered
5924,1252,103,2021-11-16 09:01:21.000000 UTC,not answered
5958,1257,103,2021-11-17 11:17:54.000000 UTC,not answered
6042,1272,103,2021-11-25 10:35:31.000000 UTC,not answered
6050,1273,103,2021-11-25 11:07:06.000000 UTC,not answered
6083,1279,103,2021-11-29 09:18:00.000000 UTC,not answered
6254,1305,103,2021-12-06 12:58:11.000000 UTC,not answered
6288,1333,103,2021-12-07 11:23:10.000000 UTC,not answered
6318,1335,103,2021-12-08 09:13:10.000000 UTC,not answered
6354,1346,103,2021-12-09 10:19:09.000000 UTC,not answered
6470,1364,103,2021-12-13 16:44:31.000000 UTC,not answered
6519,1400,103,2021-12-15 09:41:20.000000 UTC,not answered
6564,1403,103,2021-12-16 16:52:01.000000 UTC,not answered
6610,1413,103,2021-12-20 09:33:27.000000 UTC,not answered
6612,1406,103,2021-12-20 10:06:07.000000 UTC,not answered
6618,1421,103,2021-12-20 10:22:46.000000 UTC,not answered
6629,1408,103,2021-12-20 12:41:10.000000 UTC,not answered
6726,1424,103,2021-12-22 17:29:51.000000 UTC,not answered
6737,1427,103,2021-12-23 11:35:06.000000 UTC,not answered
6981,1463,103,2021-12-31 15:41:33.000000 UTC,not answered
7075,1495,103,2022-01-04 09:40:16.000000 UTC,not answered
7077,1520,103,2022-01-04 09:45:44.000000 UTC,not answered
7083,1514,103,2022-01-04 10:14:17.000000 UTC,not answered
7153,1497,103,2022-01-05 14:52:09.000000 UTC,not answered
7217,1494,103,2022-01-07 10:28:05.000000 UTC,not answered
7221,1537,103,2022-01-07 10:57:57.000000 UTC,not answered
7237,1533,103,2022-01-07 14:00:29.000000 UTC,not answered
7250,1535,103,2022-01-07 16:38:09.000000 UTC,not answered
7271,1552,103,2022-01-10 09:59:12.000000 UTC,not answered
7361,1590,103,2022-01-12 11:45:46.000000 UTC,not answered
7399,1580,103,2022-01-13 14:09:46.000000 UTC,not answered
7402,1585,103,2022-01-13 15:36:58.000000 UTC,not answered
7601,1613,103,2022-01-24 14:47:38.000000 UTC,not answered
7659,1615,103,2022-01-26 17:19:10.000000 UTC,not answered
7728,1626,103,2022-01-31 10:51:31.000000 UTC,not answered
7747,1632,103,2022-01-31 15:24:26.000000 UTC,not answered
7759,1641,103,2022-02-01 10:03:43.000000 UTC,not answered
7885,1659,103,2022-02-07 17:17:08.000000 UTC,not answered
7910,1676,103,2022-02-08 16:57:03.000000 UTC,not answered
7956,1686,103,2022-02-14 09:14:02.000000 UTC,not answered
7957,1681,103,2022-02-14 10:00:52.000000 UTC,not answered
7968,1684,103,2022-02-14 14:45:09.000000 UTC,not answered
8016,1691,103,2022-02-16 16:32:19.000000 UTC,not answered
8042,1689,103,2022-02-18 12:15:01.000000 UTC,not answered
8054,1697,103,2022-02-21 10:13:37.000000 UTC,not answered
8173,1712,103,2022-02-28 14:14:17.000000 UTC,not answered
8229,1709,103,2022-03-02 15:00:27.000000 UTC,not answered
8480,1768,103,2022-03-10 11:00:16.000000 UTC,not answered
8492,1801,103,2022-03-10 15:45:02.000000 UTC,not answered
8580,1796,103,2022-03-14 14:17:06.000000 UTC,not answered
8587,1817,103,2022-03-14 16:21:23.000000 UTC,not answered
8625,1838,103,2022-03-15 12:02:48.000000 UTC,not answered
8661,1836,103,2022-03-16 13:20:33.000000 UTC,not answered
8665,1849,103,2022-03-16 15:39:37.000000 UTC,not answered
8824,1873,103,2022-03-23 10:20:09.000000 UTC,not answered
8836,1870,103,2022-03-23 14:10:36.000000 UTC,not answered
8951,1896,103,2022-03-28 11:37:16.000000 UTC,not answered
8978,1880,103,2022-03-28 16:22:02.000000 UTC,not answered
9007,1931,103,2022-03-29 10:16:57.000000 UTC,not answered
9141,1893,103,2022-04-01 12:09:41.000000 UTC,not answered
9293,1975,103,2022-04-05 12:30:08.000000 UTC,not answered
9452,2015,103,2022-04-11 11:40:44.000000 UTC,not answered
9455,2017,103,2022-04-11 12:36:10.000000 UTC,not answered
9482,2020,103,2022-04-11 16:43:02.000000 UTC,not answered
9674,2036,103,2022-04-20 11:54:47.000000 UTC,not answered
9882,2061,103,2022-05-02 10:38:27.000000 UTC,not answered
9927,2064,103,2022-05-03 14:46:53.000000 UTC,not answered
9934,2088,103,2022-05-03 16:34:24.000000 UTC,not answered
10072,2121,103,2022-05-10 10:22:47.000000 UTC,not answered
10076,2124,103,2022-05-10 10:57:37.000000 UTC,not answered
10085,2128,103,2022-05-10 14:00:36.000000 UTC,not answered
10096,2112,103,2022-05-10 16:51:42.000000 UTC,not answered
10114,2116,103,2022-05-11 12:10:26.000000 UTC,not answered
10269,2163,103,2022-05-23 10:59:38.000000 UTC,not answered
10365,2161,103,2022-05-27 17:05:02.000000 UTC,not answered
10390,2172,103,2022-05-30 11:20:07.000000 UTC,not answered
10398,2168,103,2022-05-30 14:33:48.000000 UTC,not answered
10629,2228,103,2022-06-06 11:07:29.000000 UTC,not answered
10647,2220,103,2022-06-06 13:54:02.000000 UTC,not answered
10672,2222,103,2022-06-06 17:10:31.000000 UTC,not answered
10732,2248,103,2022-06-07 16:58:35.000000 UTC,not answered
10749,2281,103,2022-06-08 10:59:06.000000 UTC,not answered
10756,2245,103,2022-06-08 12:14:00.000000 UTC,not answered
10858,2296,103,2022-06-10 14:37:47.000000 UTC,not answered
10902,2304,103,2022-06-13 10:29:20.000000 UTC,not answered
10936,2315,103,2022-06-13 14:12:20.000000 UTC,not answered
10937,2314,103,2022-06-13 14:14:45.000000 UTC,not answered
10952,2293,103,2022-06-13 16:19:05.000000 UTC,not answered
10972,2303,103,2022-06-14 09:01:23.000000 UTC,not answered
10974,2345,103,2022-06-14 09:07:17.000000 UTC,not answered
10981,2366,103,2022-06-14 10:39:52.000000 UTC,not answered
11018,2333,103,2022-06-14 17:33:19.000000 UTC,not answered
11122,2335,103,2022-06-17 15:01:38.000000 UTC,not answered
11215,2396,103,2022-06-21 12:22:34.000000 UTC,not answered
11260,2378,103,2022-06-22 11:21:38.000000 UTC,not answered
11396,2409,103,2022-06-27 10:52:57.000000 UTC,not answered
11455,2452,103,2022-06-28 09:58:05.000000 UTC,not answered
11488,2450,103,2022-06-28 16:34:43.000000 UTC,not answered
11620,2421,103,2022-07-01 14:47:38.000000 UTC,not answered
11685,2467,103,2022-07-04 13:07:48.000000 UTC,not answered
11878,2511,103,2022-07-08 10:16:38.000000 UTC,not answered
11932,2536,103,2022-07-11 09:22:13.000000 UTC,not answered
11950,2532,103,2022-07-11 11:46:47.000000 UTC,not answered
11956,2504,103,2022-07-11 13:55:08.000000 UTC,not answered
11963,2518,103,2022-07-11 15:29:14.000000 UTC,not answered
12127,2548,103,2022-07-18 16:58:52.000000 UTC,not answered
12447,2614,103,2022-08-03 11:22:17.000000 UTC,not answered
12501,2621,103,2022-08-05 11:30:36.000000 UTC,not answered
12558,2617,103,2022-08-08 11:38:12.000000 UTC,not answered
12579,2623,103,2022-08-08 15:03:50.000000 UTC,not answered
12585,2624,103,2022-08-08 16:29:11.000000 UTC,not answered
12598,2649,103,2022-08-09 09:18:53.000000 UTC,not answered
12632,2667,103,2022-08-09 17:30:55.000000 UTC,not answered
12788,2701,103,2022-08-16 16:33:37.000000 UTC,not answered
12824,2699,103,2022-08-18 10:31:41.000000 UTC,not answered
12901,2710,103,2022-08-23 12:19:01.000000 UTC,not answered
12944,2706,103,2022-08-25 16:57:06.000000 UTC,not answered
13225,2762,103,2022-09-05 15:14:28.000000 UTC,not answered
13234,2781,103,2022-09-05 16:43:58.000000 UTC,not answered
13235,2738,103,2022-09-05 16:50:24.000000 UTC,not answered
13302,2752,103,2022-09-07 09:12:44.000000 UTC,not answered
13437,2790,103,2022-09-09 16:18:20.000000 UTC,not answered
13478,2817,103,2022-09-12 11:03:27.000000 UTC,not answered
13493,2868,103,2022-09-12 11:50:10.000000 UTC,not answered
13540,2831,103,2022-09-12 17:58:14.000000 UTC,not answered
13674,2883,103,2022-09-16 12:57:27.000000 UTC,not answered
13746,2914,103,2022-09-19 14:33:00.000000 UTC,not answered
13803,2921,103,2022-09-20 11:32:02.000000 UTC,not answered
13829,2922,103,2022-09-20 16:40:16.000000 UTC,not answered
13912,2902,103,2022-09-22 17:11:17.000000 UTC,not answered
13930,2906,103,2022-09-23 10:24:04.000000 UTC,not answered
13983,2962,103,2022-09-26 09:18:18.000000 UTC,not answered
14057,2948,103,2022-09-26 17:45:58.000000 UTC,not answered
14109,2973,103,2022-09-27 17:01:11.000000 UTC,not answered
14125,2963,103,2022-09-28 09:35:30.000000 UTC,not answered
14187,2949,103,2022-09-29 10:40:53.000000 UTC,not answered
14219,2974,103,2022-09-29 17:41:35.000000 UTC,not answered
14232,2980,103,2022-09-30 09:52:18.000000 UTC,not answered
14343,3022,103,2022-10-03 10:53:36.000000 UTC,not answered
14347,3003,103,2022-10-03 11:10:09.000000 UTC,not answered
14396,2988,103,2022-10-03 15:42:02.000000 UTC,not answered
14406,2983,103,2022-10-03 16:10:55.000000 UTC,not answered
14503,3062,103,2022-10-04 16:57:34.000000 UTC,not answered
14642,3105,103,2022-10-07 10:32:26.000000 UTC,not answered
14707,3082,103,2022-10-10 09:13:23.000000 UTC,not answered
14800,3145,103,2022-10-11 09:57:56.000000 UTC,not answered
14829,3107,103,2022-10-11 13:38:22.000000 UTC,not answered
14839,3150,103,2022-10-11 16:18:54.000000 UTC,not answered
14892,3138,103,2022-10-12 16:49:57.000000 UTC,not answered
15078,3179,103,2022-10-18 17:13:35.000000 UTC,not answered
15082,3175,103,2022-10-19 09:01:42.000000 UTC,not answered
15297,3197,103,2022-10-26 11:54:04.000000 UTC,not answered
15396,3214,103,2022-10-28 17:04:29.000000 UTC,not answered
15411,3225,103,2022-10-31 09:36:57.000000 UTC,not answered
15420,3211,103,2022-10-31 10:27:29.000000 UTC,not answered
15603,3287,103,2022-11-07 09:00:02.000000 UTC,not answered
15637,3285,103,2022-11-07 13:54:42.000000 UTC,not answered
15649,3269,103,2022-11-07 16:17:16.000000 UTC,not answered
15666,3299,103,2022-11-08 09:02:30.000000 UTC,not answered
15686,3301,103,2022-11-08 12:04:31.000000 UTC,not answered
15704,3272,103,2022-11-09 09:57:07.000000 UTC,not answered
15799,3311,103,2022-11-14 15:35:15.000000 UTC,not answered
15821,3322,103,2022-11-15 11:33:08.000000 UTC,not answered
15879,3321,103,2022-11-17 17:48:16.000000 UTC,not answered
16093,3364,103,2022-11-30 09:32:57.000000 UTC,not answered
16107,3361,103,2022-11-30 16:56:54.000000 UTC,not answered
16134,3354,103,2022-12-02 09:49:35.000000 UTC,not answered
16135,3349,103,2022-12-02 09:51:09.000000 UTC,not answered
16178,3377,103,2022-12-05 15:42:09.000000 UTC,not answered
16182,3381,103,2022-12-05 16:40:36.000000 UTC,not answered
16205,3379,103,2022-12-06 14:30:04.000000 UTC,not answered
16267,3397,103,2022-12-13 17:01:25.000000 UTC,not answered
53,3,104,2020-12-07 10:21:42.000000 UTC,not answered
61,1,104,2020-12-07 13:49:28.000000 UTC,not answered
227,37,104,2020-12-17 14:58:46.000000 UTC,not answered
229,60,104,2020-12-17 15:21:46.000000 UTC,not answered
295,69,104,2020-12-22 17:09:40.000000 UTC,not answered
419,82,104,2020-12-31 12:07:39.000000 UTC,not answered
557,101,104,2021-01-06 16:52:09.000000 UTC,not answered
667,135,104,2021-01-12 10:40:59.000000 UTC,not answered
721,155,104,2021-01-14 14:13:51.000000 UTC,not answered
764,164,104,2021-01-18 12:39:39.000000 UTC,not answered
784,182,104,2021-01-19 11:22:40.000000 UTC,not answered
801,181,104,2021-01-20 10:20:39.000000 UTC,not answered
886,200,104,2021-01-27 16:10:27.000000 UTC,not answered
1113,232,104,2021-02-10 17:59:52.000000 UTC,not answered
1204,264,104,2021-02-18 09:27:51.000000 UTC,not answered
1453,302,104,2021-03-08 13:24:30.000000 UTC,not answered
1481,315,104,2021-03-09 10:58:06.000000 UTC,not answered
1515,309,104,2021-03-10 09:48:17.000000 UTC,not answered
1649,354,104,2021-03-17 10:27:28.000000 UTC,not answered
1699,370,104,2021-03-19 15:47:48.000000 UTC,not answered
2074,421,104,2021-04-09 16:32:02.000000 UTC,not answered
2155,457,104,2021-04-14 14:06:28.000000 UTC,not answered
2284,489,104,2021-04-23 11:02:40.000000 UTC,not answered
2296,495,104,2021-04-26 10:24:14.000000 UTC,not answered
2507,515,104,2021-05-06 17:13:19.000000 UTC,not answered
2583,514,104,2021-05-10 14:12:28.000000 UTC,not answered
2608,538,104,2021-05-11 09:14:09.000000 UTC,not answered
2626,570,104,2021-05-11 15:33:22.000000 UTC,not answered
2660,588,104,2021-05-13 13:18:42.000000 UTC,not answered
2708,585,104,2021-05-17 14:30:44.000000 UTC,not answered
2836,603,104,2021-05-27 10:31:54.000000 UTC,not answered
2931,621,104,2021-06-03 09:22:46.000000 UTC,not answered
3037,637,104,2021-06-08 11:02:20.000000 UTC,not answered
3065,645,104,2021-06-09 10:33:11.000000 UTC,not answered
3071,659,104,2021-06-09 13:51:17.000000 UTC,not answered
3136,671,104,2021-06-14 10:32:45.000000 UTC,not answered
3140,675,104,2021-06-14 11:25:57.000000 UTC,not answered
3179,679,104,2021-06-15 12:17:10.000000 UTC,not answered
3508,730,104,2021-07-05 13:56:04.000000 UTC,not answered
3518,733,104,2021-07-05 16:15:51.000000 UTC,not answered
3582,745,104,2021-07-07 14:51:04.000000 UTC,not answered
3611,755,104,2021-07-09 09:40:25.000000 UTC,not answered
3706,795,104,2021-07-13 12:47:43.000000 UTC,not answered
3733,792,104,2021-07-14 11:54:25.000000 UTC,not answered
3760,781,104,2021-07-15 10:03:25.000000 UTC,not answered
3844,827,104,2021-07-20 15:01:14.000000 UTC,not answered
3858,825,104,2021-07-21 10:11:22.000000 UTC,not answered
4004,844,104,2021-07-30 15:47:12.000000 UTC,not answered
4184,872,104,2021-08-10 15:47:16.000000 UTC,not answered
4480,937,104,2021-08-31 12:06:28.000000 UTC,not answered
4674,988,104,2021-09-08 12:32:34.000000 UTC,not answered
4735,1004,104,2021-09-10 15:54:53.000000 UTC,not answered
4792,1031,104,2021-09-14 10:40:34.000000 UTC,not answered
4799,1023,104,2021-09-14 13:14:54.000000 UTC,not answered
4835,1021,104,2021-09-15 17:54:18.000000 UTC,not answered
4852,1042,104,2021-09-16 16:49:00.000000 UTC,not answered
4942,1050,104,2021-09-22 14:14:56.000000 UTC,not answered
5031,1060,104,2021-09-28 10:18:22.000000 UTC,not answered
5122,1075,104,2021-10-01 16:18:46.000000 UTC,not answered
5210,1082,104,2021-10-05 17:29:29.000000 UTC,not answered
5225,1087,104,2021-10-06 12:44:07.000000 UTC,not answered
5251,1104,104,2021-10-07 13:43:32.000000 UTC,not answered
5287,1110,104,2021-10-08 15:38:00.000000 UTC,not answered
5372,1129,104,2021-10-13 09:47:11.000000 UTC,not answered
5422,1140,104,2021-10-15 11:42:12.000000 UTC,not answered
5729,1193,104,2021-11-04 13:47:40.000000 UTC,not answered
5860,1245,104,2021-11-11 10:47:56.000000 UTC,not answered
5934,1253,104,2021-11-16 11:27:54.000000 UTC,not answered
5956,1243,104,2021-11-17 10:45:34.000000 UTC,not answered
5971,1265,104,2021-11-18 12:28:16.000000 UTC,not answered
5988,1266,104,2021-11-19 13:23:20.000000 UTC,not answered
6046,1276,104,2021-11-25 10:52:28.000000 UTC,not answered
6116,1280,104,2021-11-30 11:57:57.000000 UTC,not answered
6364,1342,104,2021-12-09 13:22:20.000000 UTC,not answered
6476,1347,104,2021-12-13 17:24:30.000000 UTC,not answered
6538,1368,104,2021-12-15 15:26:24.000000 UTC,not answered
6540,1363,104,2021-12-15 15:50:17.000000 UTC,not answered
6556,1386,104,2021-12-16 14:36:48.000000 UTC,not answered
6589,1369,104,2021-12-17 13:41:04.000000 UTC,not answered
6634,1392,104,2021-12-20 13:34:52.000000 UTC,not answered
6923,1465,104,2021-12-30 12:17:17.000000 UTC,not answered
6960,1451,104,2021-12-31 11:20:40.000000 UTC,not answered
7002,1455,104,2022-01-03 09:11:07.000000 UTC,not answered
7053,1453,104,2022-01-03 16:09:10.000000 UTC,not answered
7060,1479,104,2022-01-03 17:04:29.000000 UTC,not answered
7152,1513,104,2022-01-05 14:45:51.000000 UTC,not answered
7191,1481,104,2022-01-06 13:32:41.000000 UTC,not answered
7251,1527,104,2022-01-07 16:41:02.000000 UTC,not answered
7279,1517,104,2022-01-10 12:10:07.000000 UTC,not answered
7332,1559,104,2022-01-11 13:52:10.000000 UTC,not answered
7373,1574,104,2022-01-12 13:52:53.000000 UTC,not answered
7382,1578,104,2022-01-12 16:21:54.000000 UTC,not answered
7494,1588,104,2022-01-18 14:32:35.000000 UTC,not answered
7620,1610,104,2022-01-25 11:51:33.000000 UTC,not answered
7841,1653,104,2022-02-04 15:06:49.000000 UTC,not answered
7989,1680,104,2022-02-15 11:15:34.000000 UTC,not answered
8197,1713,104,2022-03-01 09:22:57.000000 UTC,not answered
8323,1759,104,2022-03-07 09:33:54.000000 UTC,not answered
8340,1719,104,2022-03-07 11:59:55.000000 UTC,not answered
8440,1736,104,2022-03-09 10:09:33.000000 UTC,not answered
8477,1803,104,2022-03-10 10:23:19.000000 UTC,not answered
8493,1758,104,2022-03-10 16:04:55.000000 UTC,not answered
8512,1779,104,2022-03-11 10:20:59.000000 UTC,not answered
8546,1807,104,2022-03-14 09:01:08.000000 UTC,not answered
8560,1799,104,2022-03-14 10:52:05.000000 UTC,not answered
8699,1852,104,2022-03-17 16:29:25.000000 UTC,not answered
8976,1874,104,2022-03-28 16:21:06.000000 UTC,not answered
9100,1937,104,2022-03-31 12:02:26.000000 UTC,not answered
9202,1933,104,2022-04-04 09:50:18.000000 UTC,not answered
9241,1913,104,2022-04-04 15:36:06.000000 UTC,not answered
9251,1917,104,2022-04-04 16:36:18.000000 UTC,not answered
9305,1946,104,2022-04-05 14:58:25.000000 UTC,not answered
9373,1974,104,2022-04-07 17:43:50.000000 UTC,not answered
9470,2013,104,2022-04-11 14:57:20.000000 UTC,not answered
9511,1999,104,2022-04-12 13:48:06.000000 UTC,not answered
9764,2037,104,2022-04-25 15:56:12.000000 UTC,not answered
9896,2052,104,2022-05-02 15:07:21.000000 UTC,not answered
9924,2066,104,2022-05-03 12:42:43.000000 UTC,not answered
9957,2078,104,2022-05-04 14:39:13.000000 UTC,not answered
10126,2108,104,2022-05-11 17:34:30.000000 UTC,not answered
10180,2139,104,2022-05-16 14:18:02.000000 UTC,not answered
10280,2153,104,2022-05-23 17:02:39.000000 UTC,not answered
10391,2165,104,2022-05-30 11:33:17.000000 UTC,not answered
10439,2190,104,2022-05-31 11:42:01.000000 UTC,not answered
10590,2178,104,2022-06-03 16:36:04.000000 UTC,not answered
10697,2209,104,2022-06-07 11:11:42.000000 UTC,not answered
10706,2225,104,2022-06-07 12:44:39.000000 UTC,not answered
10710,2210,104,2022-06-07 13:12:30.000000 UTC,not answered
10878,2266,104,2022-06-10 16:53:05.000000 UTC,not answered
10933,2284,104,2022-06-13 13:48:34.000000 UTC,not answered
10988,2301,104,2022-06-14 12:20:08.000000 UTC,not answered
11035,2319,104,2022-06-15 11:43:00.000000 UTC,not answered
11080,2340,104,2022-06-16 14:02:37.000000 UTC,not answered
11127,2328,104,2022-06-17 16:11:17.000000 UTC,not answered
11241,2367,104,2022-06-21 17:33:33.000000 UTC,not answered
11242,2368,104,2022-06-21 17:40:24.000000 UTC,not answered
11340,2376,104,2022-06-24 12:18:03.000000 UTC,not answered
11537,2405,104,2022-06-30 09:08:48.000000 UTC,not answered
11646,2415,104,2022-07-01 17:34:56.000000 UTC,not answered
11666,2422,104,2022-07-04 10:39:03.000000 UTC,not answered
11691,2461,104,2022-07-04 13:44:36.000000 UTC,not answered
11707,2435,104,2022-07-04 15:55:27.000000 UTC,not answered
11743,2460,104,2022-07-05 10:00:53.000000 UTC,not answered
11755,2444,104,2022-07-05 12:10:27.000000 UTC,not answered
11798,2488,104,2022-07-06 11:34:53.000000 UTC,not answered
11838,2454,104,2022-07-07 12:05:51.000000 UTC,not answered
11870,2492,104,2022-07-08 09:48:00.000000 UTC,not answered
12195,2555,104,2022-07-21 15:12:06.000000 UTC,not answered
12247,2562,104,2022-07-25 13:05:46.000000 UTC,not answered
12340,2576,104,2022-07-29 12:47:52.000000 UTC,not answered
12444,2587,104,2022-08-03 10:22:03.000000 UTC,not answered
12561,2616,104,2022-08-08 12:03:26.000000 UTC,not answered
12567,2645,104,2022-08-08 13:14:03.000000 UTC,not answered
12614,2629,104,2022-08-09 13:13:28.000000 UTC,not answered
12750,2662,104,2022-08-15 15:31:24.000000 UTC,not answered
12765,2683,104,2022-08-16 09:31:22.000000 UTC,not answered
12829,2690,104,2022-08-18 12:55:27.000000 UTC,not answered
13157,2728,104,2022-09-02 16:19:37.000000 UTC,not answered
13359,2742,104,2022-09-08 12:26:44.000000 UTC,not answered
13397,2768,104,2022-09-09 10:08:59.000000 UTC,not answered
13433,2755,104,2022-09-09 15:08:00.000000 UTC,not answered
13459,2845,104,2022-09-12 09:03:36.000000 UTC,not answered
13471,2756,104,2022-09-12 10:08:46.000000 UTC,not answered
13475,2848,104,2022-09-12 10:46:55.000000 UTC,not answered
13538,2800,104,2022-09-12 17:52:45.000000 UTC,not answered
13607,2850,104,2022-09-14 13:41:33.000000 UTC,not answered
13639,2829,104,2022-09-15 13:51:17.000000 UTC,not answered
13640,2852,104,2022-09-15 14:00:49.000000 UTC,not answered
13653,2869,104,2022-09-16 09:37:27.000000 UTC,not answered
13703,2856,104,2022-09-16 17:13:46.000000 UTC,not answered
13842,2909,104,2022-09-21 09:49:35.000000 UTC,not answered
13883,2912,104,2022-09-22 09:28:26.000000 UTC,not answered
14147,2932,104,2022-09-28 12:07:48.000000 UTC,not answered
14337,2951,104,2022-10-03 10:37:29.000000 UTC,not answered
14346,2950,104,2022-10-03 11:05:25.000000 UTC,not answered
